gallery_id,post_title,post_url,posted_at,card_name,rarity,raw_price,price_krw,price_unit,quantity,shipping_included,author_name,author_type,shipping_price_krw,review_status,review_reason,raw_line,post_status,price_status,price_scope,price_origin,analysis_status,card_match_status,seller_id,seller_name,seller_risk_score,seller_risk_level,seller_review_status,is_repost
tcggame,거파돼서 다시 올리는 구매글,https://m.dcinside.com/board/tcggame/4312750,2026-08-16T22:03:40+09:00,백업 이그니스터 슈레 / 장당,,0.1,1000,만원 단위 추정,3,unknown,우연속필연,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",백업 이그니스터 슈레 3장 / 장당 0.1,active,estimated,bundle,text,needs_review,candidate,seller-f92226bf7ac9045f335dae10,우연속필연,15,low,unreviewed,0
tcggame,거파돼서 다시 올리는 구매글,https://m.dcinside.com/board/tcggame/4312750,2026-08-16T22:03:40+09:00,리틀나이트 신일러 시크 / 장당,,0.4,4000,만원 단위 추정,1,unknown,우연속필연,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",리틀나이트 신일러 시크 1장 / 장당 0.4,active,estimated,bundle,text,needs_review,candidate,seller-f92226bf7ac9045f335dae10,우연속필연,15,low,unreviewed,0
tcggame,거파돼서 다시 올리는 구매글,https://m.dcinside.com/board/tcggame/4312750,2026-08-16T22:03:40+09:00,암흑계의 용신왕 그라파 울레 / 장당,,0.2,2000,만원 단위 추정,1,unknown,우연속필연,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",암흑계의 용신왕 그라파 울레 1장 / 장당 0.2,active,estimated,bundle,text,needs_review,candidate,seller-f92226bf7ac9045f335dae10,우연속필연,15,low,unreviewed,0
tcggame,거파돼서 다시 올리는 구매글,https://m.dcinside.com/board/tcggame/4312750,2026-08-16T22:03:40+09:00,맬리스 화이트 래빗 슈레 / 장당,,0.05,500,만원 단위 추정,3,unknown,우연속필연,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",맬리스 화이트 래빗 슈레 3장 / 장당 0.05,active,estimated,bundle,text,needs_review,candidate,seller-f92226bf7ac9045f335dae10,우연속필연,15,low,unreviewed,0
tcggame,거파돼서 다시 올리는 구매글,https://m.dcinside.com/board/tcggame/4312750,2026-08-16T22:03:40+09:00,어코드 토커 시크 / 장당,,0.2,2000,만원 단위 추정,1,unknown,우연속필연,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",어코드 토커 시크 1장 / 장당 0.2,active,estimated,bundle,text,needs_review,candidate,seller-f92226bf7ac9045f335dae10,우연속필연,15,low,unreviewed,0
tcggame,거파돼서 다시 올리는 구매글,https://m.dcinside.com/board/tcggame/4312750,2026-08-16T22:03:40+09:00,성취의 리절도즈 레어 / 장당,,0.1,1000,만원 단위 추정,1,unknown,우연속필연,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님",성취의 리절도즈 레어 1장 / 장당 0.1,active,estimated,bundle,text,needs_review,candidate,seller-f92226bf7ac9045f335dae10,우연속필연,15,low,unreviewed,0
tcggame,올일프픒ㅍ,https://m.dcinside.com/board/tcggame/4312742,2026-08-16T21:59:20+09:00,var safe = (window.dcAd && window.dcAd.safe ==,,1,10000,만원 단위 추정,1,unknown,벅구리,registered,,needs_review,"가격 단위 추정, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님, 스크립트·광고 문구로 추정되는 오염 행",var safe = (window.dcAd && window.dcAd.safe == 1),active,estimated,bundle,text,excluded,candidate,seller-2bf22c228116a1abe34fc918,벅구리,15,low,unreviewed,0
tcggame,대의적 우주적 시크 3장씩 팝니당,https://m.dcinside.com/board/tcggame/4312746,2026-08-16T22:01:51+09:00,대의적,시크,13,130000,만원 단위 추정,1,unknown,멜랑,registered,,needs_review,"가격 단위 추정, 일괄·세트 가격, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외, 묶음·세트 총액 · 개별 카드 가격 아님",대의적 시크 일괄 13,completed,estimated,bundle,text,context_only,candidate,seller-9cec2cb251c23b3b83961b8e,멜랑,15,low,unreviewed,0
tcggame,대의적 우주적 시크 3장씩 팝니당,https://m.dcinside.com/board/tcggame/4312746,2026-08-16T22:01:51+09:00,우주적,시크,7,70000,만원 단위 추정,1,unknown,멜랑,registered,,needs_review,"가격 단위 추정, 일괄·세트 가격, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외, 묶음·세트 총액 · 개별 카드 가격 아님",우주적 시크 일괄 7,completed,estimated,bundle,text,context_only,candidate,seller-9cec2cb251c23b3b83961b8e,멜랑,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,트랩호릭 프싴 장당,,3.5,35000,만원 단위 추정,1,unknown,딱푸어,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",트랩호릭 프싴 장당 3.5,active,estimated,per_card,text,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,안광 장당,,,,미기재,12,unknown,딱푸어,registered,,needs_review,수량 표기 감지 · 가격 미기재,안광 장당 12,active,missing,unknown,unknown,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,하르모니아 장당,,,,미기재,15,unknown,딱푸어,registered,,needs_review,수량 표기 감지 · 가격 미기재,하르모니아 장당 15,active,missing,unknown,unknown,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,레라뷰 신일 쿼싴 장당,,6.5,65000,만원 단위 추정,1,unknown,딱푸어,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",레라뷰 신일 쿼싴 장당 6.5,active,estimated,per_card,text,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,B2B,,3.5,35000,만원 단위 추정,1,unknown,딱푸어,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",B2B 3.5,active,estimated,per_card,text,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,스타페리아,,1.7,17000,만원 단위 추정,1,unknown,딱푸어,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",스타페리아 1.7,active,estimated,per_card,text,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,아리안나,,3.0,30000,만원 단위 추정,1,unknown,딱푸어,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",아리안나 3.0,active,estimated,per_card,text,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,롤백,쿼싴,1.4,14000,만원 단위 추정,1,unknown,딱푸어,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",롤백 쿼싴 1.4,active,estimated,per_card,text,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,라구체,,2.5,25000,만원 단위 추정,1,unknown,딱푸어,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",라구체 2.5,active,estimated,per_card,text,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,일판 프싴 쿼싴 몇장ㅍㅍ,https://m.dcinside.com/board/tcggame/4312733,2026-08-16T21:48:47+09:00,스파크,프싴,,,미기재,12,unknown,딱푸어,registered,,needs_review,수량 표기 감지 · 가격 미기재,스파크 프싴12,active,missing,unknown,unknown,needs_review,candidate,seller-868edcebd941c32e31b584b3,딱푸어,15,low,unreviewed,0
tcggame,4.0에 킬튠 구함요..............,https://m.dcinside.com/board/tcggame/4312727,2026-08-16T21:45:09+09:00,4.0에 킬튠 요..............,,,,미기재,1,unknown,두부죽이기,registered,,needs_review,희망가 미기재,4.0에 킬튠 구함요..............,active,missing,unknown,unknown,needs_review,candidate,seller-65f2f5fda512ef99deea888f,두부죽이기,45,medium,unreviewed,0
tcggame,우피 팬시블 프싴 승영프싴 ㅍㅍ,https://m.dcinside.com/board/tcggame/4312714,2026-08-16T21:35:00+09:00,승영,,3.0,30000,만원 단위 추정,1,unknown,수근,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",승영 3.0,active,estimated,per_card,text,needs_review,candidate,seller-5b8b1c91873b707cfa862980,수근,15,low,unreviewed,0
tcggame,우피 팬시블 프싴 승영프싴 ㅍㅍ,https://m.dcinside.com/board/tcggame/4312714,2026-08-16T21:35:00+09:00,우피,,2.5,25000,만원 단위 추정,1,unknown,수근,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",우피 2.5,active,estimated,per_card,text,needs_review,candidate,seller-5b8b1c91873b707cfa862980,수근,15,low,unreviewed,0
tcggame,문라이트 덱소스 판매합니다(예약중),https://m.dcinside.com/board/tcggame/4312715,2026-08-16T21:35:59+09:00,일택,,0.4,4000,만원 단위 추정,1,unknown,에바타토우야,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 예약·홀딩 글 · 현재 매물 제외",일택:0.4,reserved,estimated,per_card,text,context_only,candidate,seller-a07cf09847bbcf53077df6a5,에바타토우야,15,low,unreviewed,0
tcggame,마굉신 루리 ㅅㅅ (완),https://m.dcinside.com/board/tcggame/4312710,2026-08-16T21:31:21+09:00,레어도 상관 없이 한글판,,1.0,10000,만원 단위 추정,1,unknown,잉서율,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",레어도 상관 없이 한글판 1.0에 구함,active,estimated,per_card,text,needs_review,candidate,seller-e3752c94be0eec7908286d0d,잉서율,30,medium,unreviewed,0
tcggame,라이벌즈 고레어 저렴하게 팝니당,https://m.dcinside.com/board/tcggame/4312683,2026-08-16T21:12:40+09:00,즈아크,오버프싴,0.3,3000,만원 단위 추정,1,unknown,지이이누,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 레어도 구간 상속",즈아크 0.3,active,estimated,per_card,text,needs_review,candidate,seller-5928be3accc6d557f940218d,지이이누,15,low,unreviewed,0
tcggame,라이벌즈 고레어 저렴하게 팝니당,https://m.dcinside.com/board/tcggame/4312683,2026-08-16T21:12:40+09:00,레드 데몬즈 체인,오버프싴,0.6,6000,만원 단위 추정,1,unknown,지이이누,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 레어도 구간 상속",레드 데몬즈 체인 0.6,active,estimated,per_card,text,needs_review,candidate,seller-5928be3accc6d557f940218d,지이이누,15,low,unreviewed,0
tcggame,라이벌즈 고레어 저렴하게 팝니당,https://m.dcinside.com/board/tcggame/4312683,2026-08-16T21:12:40+09:00,응전의 g 0.6,오버프싴,,,미기재,2,unknown,지이이누,registered,,needs_review,"수량 표기 감지 · 가격 미기재, 레어도 구간 상속",응전의 g 0.6 x2,active,missing,unknown,unknown,needs_review,candidate,seller-5928be3accc6d557f940218d,지이이누,15,low,unreviewed,0
tcggame,라이벌즈 고레어 저렴하게 팝니당,https://m.dcinside.com/board/tcggame/4312683,2026-08-16T21:12:40+09:00,종격룡 사이버엔드 드래곤,오버울,0.3,3000,만원 단위 추정,1,unknown,지이이누,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 레어도 구간 상속",종격룡 사이버엔드 드래곤 0.3,active,estimated,per_card,text,needs_review,candidate,seller-5928be3accc6d557f940218d,지이이누,15,low,unreviewed,0
tcggame,라이벌즈 고레어 저렴하게 팝니당,https://m.dcinside.com/board/tcggame/4312683,2026-08-16T21:12:40+09:00,마기아,오버프싴,2.4,24000,만원 단위 추정,1,unknown,지이이누,registered,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정, 레어도 구간 상속",마기아 2.4,active,estimated,per_card,text,needs_review,candidate,seller-5928be3accc6d557f940218d,지이이누,15,low,unreviewed,0
tcggame,레볼부 위치크 ㅍㅍ,https://m.dcinside.com/board/tcggame/4312692,2026-08-16T21:17:31+09:00,,,1.5,15000,만원 단위 추정,3,unknown,ㅇㅇ,guest,,needs_review,"가격 단위 추정, 수량 표기 감지, 배송비 포함 여부 미확정, 카드명 확인 필요, 복수 수량 총액 · 카드 1장 가격 아님",3장 1.5에 ㅍㅍ,active,estimated,per_quantity,text,needs_review,unmatched,seller-6f51f8fb3f9c6e077e0208fd,ㅇㅇ,15,low,unreviewed,0
tcggame,리오컬 성상 그마 외 잡카 판다이온 제발 사달라요,https://m.dcinside.com/board/tcggame/4312679,2026-08-16T21:07:59+09:00,성상 그마 반택포,,37,370000,만원 단위 추정,1,included,ㅇㅇ,guest,2000,needs_review,"가격 단위 추정, 거래 완료 글 · 현재 매물 제외",성상 그마 반택포 37,completed,estimated,per_card,text,context_only,candidate,seller-e9574d3c47c30371a312c89d,ㅇㅇ,15,low,unreviewed,0
tcggame,유딱접,https://m.dcinside.com/board/tcggame/4312677,2026-08-16T21:06:01+09:00,var safe = (window.dcAd && window.dcAd.safe ==,,1,10000,만원 단위 추정,1,unknown,라뷰즇아하는티..,registered,,needs_review,"가격 단위 추정, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님, 스크립트·광고 문구로 추정되는 오염 행",var safe = (window.dcAd && window.dcAd.safe == 1),active,estimated,bundle,text,excluded,candidate,seller-7b8af116b60d4f4dac94097e,라뷰즇아하는티..,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,낙인융합,,,,미기재,7,unknown,버스센터,guest,,needs_review,수량 표기 감지 · 가격 미기재,낙인융합 7,active,missing,unknown,unknown,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,욕겸 대회판 좀 팔아다오,https://m.dcinside.com/board/tcggame/4312664,2026-08-16T20:52:19+09:00,,,30,300000,만원 단위 추정,1,unknown,59번샤플윙,registered,,needs_review,"가격 단위 추정, 수량 표기 감지, 배송비 포함 여부 미확정, 카드명 확인 필요",1장 30에...,active,estimated,per_card,text,needs_review,unmatched,seller-17b078c03e5f37df494075b6,59번샤플윙,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,회신룡,,,,미기재,4,unknown,버스센터,guest,,needs_review,수량 표기 감지 · 가격 미기재,회신룡 4,active,missing,unknown,unknown,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,혁작룡,,1.0,10000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",혁작룡 1.0,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,알버스의 낙윤,,3.0,30000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",알버스의 낙윤 3.0,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,메르쿠리에,,1.5,15000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",메르쿠리에 1.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,심연룡,,2.5,25000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",심연룡 2.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,실낙인,,1.5,15000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",실낙인 1.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,빙검룡,,3.0,30000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",빙검룡 3.0,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,에클레시아,쿼싴,2.0,20000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",에클레시아 쿼싴 2.0,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,순백의성녀 신일,프싴,,,미기재,11,unknown,버스센터,guest,,needs_review,수량 표기 감지 · 가격 미기재,순백의성녀 신일 프싴 11,active,missing,unknown,unknown,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,카르테시아 신일,프싴,,,미기재,12,unknown,버스센터,guest,,needs_review,수량 표기 감지 · 가격 미기재,카르테시아 신일 프싴 12,active,missing,unknown,unknown,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,마그나무트,,7.0,70000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",마그나무트 7.0,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,폴른,,,,미기재,12,unknown,버스센터,guest,,needs_review,수량 표기 감지 · 가격 미기재,폴른 12,active,missing,unknown,unknown,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,알베르 신일러 프싴장당,,6.5,65000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",알베르 신일러 프싴장당 6.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,순백의 낙인,,,,미기재,2,unknown,버스센터,guest,,needs_review,수량 표기 감지 · 가격 미기재,순백의 낙인 2,active,missing,unknown,unknown,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,격철룡,,1.5,15000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",격철룡 1.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,개추키트,,1.5,15000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",개추키트 1.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,혁언룡,,7.5,75000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",혁언룡 7.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,쿠엠,,2.5,25000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",쿠엠 2.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,진염룡,,2.0,20000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",진염룡 2.0,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,성흔룡,,2.5,25000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",성흔룡 2.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,흑에클,,5.0,50000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",흑에클 5.0,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,철구룡,,1.5,15000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",철구룡 1.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,낙인 초고레어 소스 팔아유,https://m.dcinside.com/board/tcggame/4312663,2026-08-16T20:50:23+09:00,하얀용의 낙윤,,7.5,75000,만원 단위 추정,1,unknown,버스센터,guest,,needs_review,"가격 단위 추정, 배송비 포함 여부 미확정",하얀용의 낙윤 7.5,active,estimated,per_card,text,needs_review,candidate,seller-4f14cc1a5c67ecb30e90d36e,버스센터,15,low,unreviewed,0
tcggame,"리나 매트프텍,낙인빛둠,툰 소스 ㅍㅍ",https://m.dcinside.com/board/tcggame/4312661,2026-08-16T20:48:33+09:00,혹시 둘이 일괄로 사면 반택포 ㅍㅍ,,,,미기재,26,included,바로나가는할머..,registered,2000,needs_review,수량 표기 감지 · 가격 미기재,혹시 둘이 일괄로 사면 반택포26 ㅍㅍ,active,missing,unknown,unknown,needs_review,candidate,seller-a4bb5eb98ec83b9e4b66c27c,바로나가는할머..,50,high,unreviewed,1
tcggame,"리나 매트프텍,낙인빛둠,툰 소스 ㅍㅍ",https://m.dcinside.com/board/tcggame/4312661,2026-08-16T20:48:33+09:00,var safe = (window.dcAd && window.dcAd.safe ==,,1,10000,만원 단위 추정,1,unknown,바로나가는할머..,registered,,needs_review,"가격 단위 추정, 복수 카드 가격, 배송비 포함 여부 미확정, 묶음·세트 총액 · 개별 카드 가격 아님, 스크립트·광고 문구로 추정되는 오염 행",var safe = (window.dcAd && window.dcAd.safe == 1),active,estimated,bundle,text,excluded,candidate,seller-a4bb5eb98ec83b9e4b66c27c,바로나가는할머..,50,high,unreviewed,1
tcggame,"리나 매트프텍,낙인빛둠,툰 소스 ㅍㅍ",https://m.dcinside.com/board/tcggame/4312661,2026-08-16T20:48:33+09:00,리나 매트 프텍,,14,140000,만원 단위 추정,1,unknown,바로나가는할머..,registered,,needs_review,배송비 포함 여부 미확정,리나 매트 프텍 14만,active,estimated,per_card,text,needs_review,candidate,seller-a4bb5eb98ec83b9e4b66c27c,바로나가는할머..,50,high,unreviewed,1
tcggame,판완) 레볼부 언체 짬통,https://m.dcinside.com/board/tcggame/4312655,2026-08-16T20:43:40+09:00,야마 오버싴 하단에 ㅈ같은 공정하자 있어서 짬통 준등포,,1.5,15000,만원 단위 추정,1,unknown,호두766,registered,,needs_review,"가격 단위 추정, 일괄·세트 가격, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외, 묶음·세트 총액 · 개별 카드 가격 아님",야마 오버싴 하단에 ㅈ같은 공정하자 있어서 짬통 일괄 준등포 1.5에 판완,completed,estimated,bundle,text,context_only,candidate,seller-f0911823fc78811a6451dc51,호두766,15,low,unreviewed,0
tcggame,판완) 레볼부 언체 짬통,https://m.dcinside.com/board/tcggame/4312655,2026-08-16T20:43:40+09:00,var safe = (window.dcAd && window.dcAd.safe ==,,1,10000,만원 단위 추정,1,unknown,호두766,registered,,needs_review,"가격 단위 추정, 복수 카드 가격, 배송비 포함 여부 미확정, 거래 완료 글 · 현재 매물 제외, 묶음·세트 총액 · 개별 카드 가격 아님",var safe = (window.dcAd && window.dcAd.safe == 1),completed,estimated,bundle,text,context_only,candidate,seller-f0911823fc78811a6451dc51,호두766,15,low,unreviewed,0
